,"(deg C) Minimum Temperature (ERA5) at Polygon 1, 2006-06-18 to 2026-05-26","(deg C) Average Polygon 1"
"2006-06-18",25.4937,25.2732
"2006-09-06",24.5985
"2006-09-07",26.3328
"2006-09-08",25.672
"2006-09-09",26.5011
"2006-09-10",26.4971
"2006-09-11",26.7003
"2006-09-12",26.4366
"2006-09-13",25.0543
"2006-09-14",26.0182
"2006-09-15",25.9665
"2006-09-16",26.2094
"2006-09-17",26.4372
"2006-09-18",26.5279
"2006-09-19",25.301
"2006-09-20",26.2393
"2006-09-21",26.6883
"2006-09-22",26.578
"2006-09-23",26.5563
"2006-09-24",26.5149
"2006-09-25",26.7733
"2006-09-26",26.2029
"2006-09-27",26.9332
"2006-09-28",26.9119
"2006-09-29",26.6075
"2006-09-30",26.3503
"2006-10-01",26.7801
"2006-10-02",26.9677
"2006-10-03",26.6623
"2006-10-04",26.5282
"2006-10-05",27.1441
"2006-10-06",27.0588
"2006-10-07",27.1079
"2006-10-08",26.6777
"2006-10-09",26.463
"2006-10-10",26.1419
"2006-10-11",26.1769
"2006-10-12",26.5204
"2006-10-13",26.5504
"2006-10-14",26.5111
"2006-10-15",26.3852
"2006-10-16",26.4778
"2006-10-17",25.8918
"2006-10-18",25.6288
"2006-10-19",25.5431
"2006-10-20",25.759
"2006-10-21",25.3036
"2006-10-22",26.2916
"2006-10-23",26.2467
"2006-10-24",26.7685
"2006-10-25",26.1807
"2006-10-26",26.6876
"2006-10-27",26.7438
"2006-10-28",27.0288
"2006-10-29",26.3714
"2006-10-30",26.7104
"2006-10-31",26.3471
"2006-11-01",26.7379
"2006-11-02",26.515
"2006-11-03",26.265
"2006-11-04",26.1905
"2006-11-05",26.4163
"2006-11-06",26.5882
"2006-11-07",26.7985
"2006-11-08",26.4574
"2006-11-09",26.5101
"2006-11-10",26.5399
"2006-11-11",26.4608
"2006-11-12",26.4051
"2006-11-13",25.7201
"2006-11-14",24.8383
"2006-11-15",25.2047
"2006-11-16",25.6309
"2006-11-17",26.0674
"2006-11-18",25.5512
"2006-11-19",24.9372
"2006-11-20",26.0699
"2006-11-21",25.9849
"2006-11-22",25.9123
"2006-11-23",25.4274
"2006-11-24",25.5599
"2006-11-25",26.1029
"2006-11-26",26.2379
"2006-11-27",26.2302
"2006-11-28",26.3055
"2006-11-29",26.2064
"2006-11-30",26.0535
"2006-12-01",25.7496
"2006-12-02",25.9612
"2006-12-03",25.6402
"2006-12-04",25.5878
"2006-12-05",25.8445
"2006-12-06",25.953
"2006-12-07",25.8115
"2006-12-08",26.0761
"2006-12-09",25.7847
"2006-12-10",25.4959
"2006-12-11",25.5462
"2006-12-12",25.715
"2006-12-13",25.0771
"2006-12-14",25.1241
"2006-12-15",25.5454
"2006-12-16",25.5731
"2006-12-17",25.5034
"2006-12-18",25.4867
"2006-12-19",25.5295
"2006-12-20",25.3672
"2006-12-21",25.6442
"2006-12-22",24.9526
"2006-12-23",25.3588
"2006-12-24",25.0807
"2006-12-25",25.0141
"2006-12-26",24.8641
"2006-12-27",25.0795
"2006-12-28",24.8155
"2006-12-29",24.744
"2006-12-30",24.7109
"2006-12-31",24.7425
"2007-01-01",24.6104
"2007-01-02",24.6705
"2007-01-03",24.4771
"2007-01-04",24.1747
"2007-01-05",23.8639
"2007-01-06",23.9224
"2007-01-07",23.7578
"2007-01-08",23.9967
"2007-01-09",24.3132
"2007-01-10",24.3165
"2007-01-11",24.3939
"2007-01-12",24.3192
"2007-01-13",23.9661
"2007-01-14",24.1686
"2007-01-15",24.126
"2007-01-16",24.1948
"2007-01-17",24.482
"2007-01-18",24.221
"2007-01-19",24.1234
"2007-01-20",24.208
"2007-01-21",24.3891
"2007-01-22",24.2513
"2007-01-23",24.2393
"2007-01-24",24.3104
"2007-01-25",24.2581
"2007-01-26",23.7802
"2007-01-27",24.5172
"2007-01-28",24.2613
"2007-01-29",24.102
"2007-01-30",23.9716
"2007-01-31",23.4127
"2007-02-01",23.7592
"2007-02-02",23.6646
"2007-02-03",23.6325
"2007-02-04",23.5258
"2007-02-05",23.5857
"2007-02-06",23.7163
"2007-02-07",23.4867
"2007-02-08",23.6835
"2007-02-09",23.7992
"2007-02-10",23.5572
"2007-02-11",23.6739
"2007-02-12",23.7477
"2007-02-13",23.7536
"2007-02-14",23.7444
"2007-02-15",23.7129
"2007-02-16",23.5294
"2007-02-17",23.9007
"2007-02-18",23.6594
"2007-02-19",23.5911
"2007-02-20",23.2282
"2007-02-21",23.397
"2007-02-22",23.3587
"2007-02-23",23.677
"2007-02-24",24.3028
"2007-02-25",24.6154
"2007-02-26",24.107
"2007-02-27",24.2131
"2007-02-28",23.9457
"2007-03-01",24.0191
"2007-03-02",23.8792
"2007-03-03",24.0603
"2007-03-04",23.3981
"2007-03-05",23.4533
"2007-03-06",23.5744
"2007-03-07",23.0484
"2007-03-08",23.5279
"2007-03-09",23.0365
"2007-03-10",23.3095
"2007-03-11",23.2024
"2007-03-12",23.1684
"2007-03-13",23.4386
"2007-03-14",23.7421
"2007-03-15",23.5718
"2007-03-16",23.5489
"2007-03-17",23.7999
"2007-03-18",23.6606
"2007-03-19",23.904
"2007-03-20",24.2292
"2007-03-21",23.785
"2007-03-22",23.9313
"2007-03-23",23.764
"2007-03-24",23.724
"2007-03-25",23.5427
"2007-03-26",23.1954
"2007-03-27",23.2849
"2007-03-28",23.4438
"2007-03-29",23.5912
"2007-03-30",23.6227
"2007-03-31",23.8637
"2007-04-01",24.4597
"2007-04-02",24.3859
"2007-04-03",24.6276
"2007-04-04",24.5588
"2007-04-05",24.9487
"2007-04-06",25.3806
"2007-04-07",25.5422
"2007-04-08",25.5499
"2007-04-09",25.0744
"2007-04-10",24.8895
"2007-04-11",24.5963
"2007-04-12",24.6907
"2007-04-13",24.4554
"2007-04-14",24.4081
"2007-04-15",24.188
"2007-04-16",24.226
"2007-04-17",24.261
"2007-04-18",24.7143
"2007-04-19",24.7506
"2007-04-20",24.848
"2007-04-21",24.841
"2007-04-22",24.5488
"2007-04-23",24.8788
"2007-04-24",24.9084
"2007-04-25",25.0011
"2007-04-26",24.8739
"2007-04-27",24.7063
"2007-04-28",24.8238
"2007-04-29",25.1135
"2007-04-30",25.211
"2007-05-01",25.4013
"2007-05-02",25.8332
"2007-05-03",25.7202
"2007-05-04",25.254
"2007-05-05",25.7906
"2007-05-06",26.0537
"2007-05-07",25.3491
"2007-05-08",25.8387
"2007-05-09",26.0126
"2007-05-10",25.6533
"2007-05-11",26.0089
"2007-05-12",26.1128
"2007-05-13",26.0059
"2007-05-14",25.4051
"2007-05-15",25.545
"2007-05-16",25.7008
"2007-05-17",25.7516
"2007-05-18",25.9542
"2007-05-19",25.6836
"2007-05-20",25.5523
"2007-05-21",25.5125
"2007-05-22",25.6757
"2007-05-23",25.6388
"2007-05-24",26.0442
"2007-05-25",25.7324
"2007-05-26",25.3497
"2007-05-27",25.8119
"2007-05-28",25.6824
"2007-05-29",25.3896
"2007-05-30",25.5825
"2007-05-31",25.9794
"2007-06-01",25.4016
"2007-06-02",25.518
"2007-06-03",25.1917
"2007-06-04",24.4672
"2007-06-05",24.996
"2007-06-06",25.6351
"2007-06-07",25.3655
"2007-06-08",25.1819
"2007-06-09",25.0626
"2007-06-10",25.298
"2007-06-11",26.1352
"2007-06-12",25.6908
"2007-06-13",26.0285
"2007-06-14",25.5335
"2007-06-15",25.9191
"2007-06-16",25.8037
"2007-06-17",25.5881
"2007-06-18",25.6011
"2007-06-19",24.7465
"2007-06-20",25.0647
"2007-06-21",25.7305
"2007-06-22",25.4909
"2007-06-23",25.3928
"2007-06-24",25.1737
"2007-06-25",24.9177
"2007-06-26",24.7135
"2007-06-27",25.0852
"2007-06-28",24.9839
"2007-06-29",24.3739
"2007-06-30",24.524
"2007-07-01",24.0541
"2007-07-02",24.4839
"2007-07-03",24.6169
"2007-07-04",25.1303
"2007-07-05",25.4741
"2007-07-06",25.3485
"2007-07-07",25.4286
"2007-07-08",25.2824
"2007-07-09",25.3982
"2007-07-10",25.2307
"2007-07-11",25.2805
"2007-07-12",25.4378
"2007-07-13",25.3781
"2007-07-14",25.3773
"2007-07-15",25.5058
"2007-07-16",25.1534
"2007-07-17",25.3688
"2007-07-18",25.0543
"2007-07-19",24.8729
"2007-07-20",25.1978
"2007-07-21",25.0254
"2007-07-22",25.5821
"2007-07-23",25.1514
"2007-07-24",25.0804
"2007-07-25",25.3635
"2007-07-26",25.6887
"2007-07-27",25.6471
"2007-07-28",25.2975
"2007-07-29",24.176
"2007-07-30",24.8174
"2007-07-31",25.4441
"2007-08-01",25.1052
"2007-08-02",25.2475
"2007-08-03",25.434
"2007-08-04",24.678
"2007-08-05",25.017
"2007-08-06",25.578
"2007-08-07",25.5161
"2007-08-08",25.0435
"2007-08-09",25.0391
"2007-08-10",25.148
"2007-08-11",25.142
"2007-08-12",24.853
"2007-08-13",25.1073
"2007-08-14",26.003
"2007-08-15",25.182
"2007-08-16",24.9399
"2007-08-17",24.5379
"2007-08-18",25.5068
"2007-08-19",25.6838
"2007-08-20",25.3525
"2007-08-21",25.305
"2007-08-22",24.8881
"2007-08-23",24.7432
"2007-08-24",25.1097
"2007-08-25",25.6551
"2007-08-26",25.5627
"2007-08-27",24.2229
"2007-08-28",26.2252
"2007-08-29",26.3863
"2007-08-30",24.9643
"2007-08-31",25.0253
"2007-09-01",25.2855
"2007-09-02",24.9558
"2007-09-03",25.6823
"2007-09-04",25.3611
"2007-09-05",25.6011
"2007-09-06",26.1156
"2007-09-07",25.9326
"2007-09-08",25.3038
"2007-09-09",25.673
"2007-09-10",25.758
"2007-09-11",25.9533
"2007-09-12",26.611
"2007-09-13",26.5834
"2007-09-14",25.7689
"2007-09-15",25.6861
"2007-09-16",26.2511
"2007-09-17",26.6698
"2007-09-18",26.3012
"2007-09-19",26.314
"2007-09-20",26.9024
"2007-09-21",25.9903
"2007-09-22",26.6529
"2007-09-23",26.8793
"2007-09-24",26.4463
"2007-09-25",26.6093
"2007-09-26",26.1682
"2007-09-27",26.3028
"2007-09-28",26.2898
"2007-09-29",25.9725
"2007-09-30",25.773
"2007-10-01",25.5966
"2007-10-02",26.6808
"2007-10-03",26.1948
"2007-10-04",26.6534
"2007-10-05",26.3427
"2007-10-06",26.7556
"2007-10-07",26.6181
"2007-10-08",26.9496
"2007-10-09",26.7078
"2007-10-10",26.4826
"2007-10-11",25.2823
"2007-10-12",26.5131
"2007-10-13",26.3536
"2007-10-14",26.0228
"2007-10-15",25.854
"2007-10-16",26.353
"2007-10-17",26.765
"2007-10-18",26.5066
"2007-10-19",26.5978
"2007-10-20",26.6959
"2007-10-21",25.6886
"2007-10-22",25.3287
"2007-10-23",25.4722
"2007-10-24",25.5243
"2007-10-25",26.129
"2007-10-26",25.4007
"2007-10-27",25.9539
"2007-10-28",26.6413
"2007-10-29",25.9655
"2007-10-30",25.908
"2007-10-31",26.518
"2007-11-01",26.0992
"2007-11-02",26.2158
"2007-11-03",26.511
"2007-11-04",26.3696
"2007-11-05",26.3894
"2007-11-06",26.148
"2007-11-07",26.2562
"2007-11-08",26.4892
"2007-11-09",26.9014
"2007-11-10",26.8226
"2007-11-11",26.4813
"2007-11-12",26.4122
"2007-11-13",26.0916
"2007-11-14",25.792
"2007-11-15",26.0138
"2007-11-16",26.1195
"2007-11-17",26.6242
"2007-11-18",26.4703
"2007-11-19",26.405
"2007-11-20",25.9863
"2007-11-21",26.1027
"2007-11-22",26.2524
"2007-11-23",26.1767
"2007-11-24",25.9351
"2007-11-25",25.3747
"2007-11-26",25.6469
"2007-11-27",25.6384
"2007-11-28",25.2598
"2007-11-29",24.665
"2007-11-30",24.881
"2007-12-01",24.7836
"2007-12-02",24.7841
"2007-12-03",25.2588
"2007-12-04",25.3928
"2007-12-05",25.4248
"2007-12-06",25.2098
"2007-12-07",25.2238
"2007-12-08",24.2772
"2007-12-09",24.963
"2007-12-10",24.9228
"2007-12-11",25.534
"2007-12-12",25.5662
"2007-12-13",25.4633
"2007-12-14",24.8184
"2007-12-15",24.9893
"2007-12-16",24.7831
"2007-12-17",25.1471
"2007-12-18",25.4091
"2007-12-19",25.0506
"2007-12-20",25.2821
"2007-12-21",25.067
"2007-12-22",25.135
"2007-12-23",25.3005
"2007-12-24",25.1125
"2007-12-25",24.6952
"2007-12-26",25.0901
"2007-12-27",24.7197
"2007-12-28",24.7244
"2007-12-29",24.4544
"2007-12-30",23.2359
"2007-12-31",23.776
"2008-01-01",23.9969
"2008-01-02",24.0504
"2008-01-03",24.372
"2008-01-04",23.9978
"2008-01-05",24.1635
"2008-01-06",24.6475
"2008-01-07",24.0462
"2008-01-08",24.1686
"2008-01-09",23.8383
"2008-01-10",24.0262
"2008-01-11",24.1362
"2008-01-12",24.249
"2008-01-13",24.2894
"2008-01-14",24.7416
"2008-01-15",24.5388
"2008-01-16",24.7153
"2008-01-17",24.198
"2008-01-18",24.3195
"2008-01-19",24.3229
"2008-01-20",24.0732
"2008-01-21",24.2869
"2008-01-22",24.4641
"2008-01-23",23.7559
"2008-01-24",23.6721
"2008-01-25",23.2539
"2008-01-26",23.9002
"2008-01-27",23.8388
"2008-01-28",23.3638
"2008-01-29",23.7996
"2008-01-30",23.5154
"2008-01-31",23.5406
"2008-02-01",23.1766
"2008-02-02",22.7736
"2008-02-03",23.5836
"2008-02-04",23.5415
"2008-02-05",24.1236
"2008-02-06",23.7673
"2008-02-07",24.5223
"2008-02-08",24.8782
"2008-02-09",24.6739
"2008-02-10",24.5466
"2008-02-11",24.4479
"2008-02-12",24.1922
"2008-02-13",24.2873
"2008-02-14",24.3278
"2008-02-15",23.9966
"2008-02-16",23.8961
"2008-02-17",23.6407
"2008-02-18",24.0078
"2008-02-19",23.8957
"2008-02-20",23.5726
"2008-02-21",23.465
"2008-02-22",23.5166
"2008-02-23",23.6189
"2008-02-24",23.5101
"2008-02-25",23.3637
"2008-02-26",23.5818
"2008-02-27",23.3863
"2008-02-28",23.5955
"2008-02-29",23.6486
"2008-03-01",23.1873
"2008-03-02",23.4619
"2008-03-03",23.3921
"2008-03-04",24.0176
"2008-03-05",24.4718
"2008-03-06",24.1721
"2008-03-07",23.7554
"2008-03-08",24.0951
"2008-03-09",23.7887
"2008-03-10",23.8171
"2008-03-11",23.3103
"2008-03-12",23.7992
"2008-03-13",24.1433
"2008-03-14",23.719
"2008-03-15",23.9602
"2008-03-16",23.9231
"2008-03-17",23.5518
"2008-03-18",23.2336
"2008-03-19",23.4588
"2008-03-20",23.6019
"2008-03-21",23.8497
"2008-03-22",23.5615
"2008-03-23",23.9282
"2008-03-24",23.8592
"2008-03-25",23.3487
"2008-03-26",23.5548
"2008-03-27",23.3916
"2008-03-28",23.9284
"2008-03-29",23.8689
"2008-03-30",23.6543
"2008-03-31",23.8488
"2008-04-01",23.6733
"2008-04-02",23.7378
"2008-04-03",23.6742
"2008-04-04",24.0527
"2008-04-05",24.0693
"2008-04-06",24.05
"2008-04-07",23.9026
"2008-04-08",23.9346
"2008-04-09",23.849
"2008-04-10",23.9398
"2008-04-11",23.6759
"2008-04-12",23.7587
"2008-04-13",23.7704
"2008-04-14",23.7559
"2008-04-15",24.1331
"2008-04-16",24.1589
"2008-04-17",24.4357
"2008-04-18",24.4104
"2008-04-19",24.112
"2008-04-20",24.5125
"2008-04-21",24.3776
"2008-04-22",24.3925
"2008-04-23",24.6182
"2008-04-24",24.46
"2008-04-25",24.5977
"2008-04-26",25.0909
"2008-04-27",25.4379
"2008-04-28",25.1197
"2008-04-29",24.9938
"2008-04-30",25.0073
"2008-05-01",25.0316
"2008-05-02",25.2184
"2008-05-03",24.8705
"2008-05-04",24.589
"2008-05-05",24.3653
"2008-05-06",25.5381
"2008-05-07",25.4657
"2008-05-08",25.8258
"2008-05-09",25.3364
"2008-05-10",25.0201
"2008-05-11",25.1898
"2008-05-12",25.3717
"2008-05-13",25.2798
"2008-05-14",25.3639
"2008-05-15",25.1912
"2008-05-16",24.9872
"2008-05-17",24.969
"2008-05-18",25.2142
"2008-05-19",25.253
"2008-05-20",25.3339
"2008-05-21",24.8334
"2008-05-22",24.9538
"2008-05-23",25.2163
"2008-05-24",24.6834
"2008-05-25",24.8154
"2008-05-26",24.3343
"2008-05-27",24.2577
"2008-05-28",25.0394
"2008-05-29",25.5048
"2008-05-30",25.5498
"2008-05-31",25.6936
"2008-06-01",25.6243
"2008-06-02",24.9708
"2008-06-03",25.6244
"2008-06-04",25.065
"2008-06-05",25.542
"2008-06-06",25.7364
"2008-06-07",25.5986
"2008-06-08",25.4964
"2008-06-09",25.8147
"2008-06-10",25.5495
"2008-06-11",25.5132
"2008-06-12",25.5098
"2008-06-13",25.6931
"2008-06-14",25.7927
"2008-06-15",25.5819
"2008-06-16",25.6052
"2008-06-17",25.4437
"2008-06-18",25.1372
"2008-06-19",25.0857
"2008-06-20",24.9712
"2008-06-21",25.2025
"2008-06-22",25.1802
"2008-06-23",24.9661
"2008-06-24",25.0144
"2008-06-25",24.7715
"2008-06-26",24.412
"2008-06-27",24.2388
"2008-06-28",24.6563
"2008-06-29",24.5837
"2008-06-30",24.6782
"2008-07-01",24.7749
"2008-07-02",24.6629
"2008-07-03",24.6089
"2008-07-04",24.5496
"2008-07-05",24.8456
"2008-07-06",25.0164
"2008-07-07",25.2033
"2008-07-08",25.0105
"2008-07-09",24.8982
"2008-07-10",24.2873
"2008-07-11",24.2433
"2008-07-12",24.1542
"2008-07-13",24.6341
"2008-07-14",24.6767
"2008-07-15",24.8616
"2008-07-16",24.4396
"2008-07-17",23.7427
"2008-07-18",24.8033
"2008-07-19",25.1923
"2008-07-20",25.1904
"2008-07-21",24.7896
"2008-07-22",25.1786
"2008-07-23",25.5476
"2008-07-24",25.389
"2008-07-25",25.0051
"2008-07-26",25.6981
"2008-07-27",25.5278
"2008-07-28",25.106
"2008-07-29",25.0706
"2008-07-30",25.086
"2008-07-31",25.2483
"2008-08-01",25.2595
"2008-08-02",25.2943
"2008-08-03",25.444
"2008-08-04",25.8859
"2008-08-05",25.577
"2008-08-06",25.0424
"2008-08-07",26.1187
"2008-08-08",25.4832
"2008-08-09",25.8388
"2008-08-10",24.7048
"2008-08-11",25.3877
"2008-08-12",25.536
"2008-08-13",25.3616
"2008-08-14",25.3203
"2008-08-15",25.1887
"2008-08-16",25.8371
"2008-08-17",26.1144
"2008-08-18",26.5762
"2008-08-19",26.0185
"2008-08-20",25.6932
"2008-08-21",25.0398
"2008-08-22",24.9741
"2008-08-23",25.318
"2008-08-24",24.3401
"2008-08-25",25.5546
"2008-08-26",26.6152
"2008-08-27",25.1939
"2008-08-28",25.3813
"2008-08-29",26.674
"2008-08-30",26.2671
"2008-08-31",26.703
"2008-09-01",26.9444
"2008-09-02",25.9676
"2008-09-03",26.5629
"2008-09-04",26.0775
"2008-09-05",26.9529
"2008-09-06",27.1158
"2008-09-07",26.3517
"2008-09-08",26.5402
"2008-09-09",26.0744
"2008-09-10",26.8761
"2008-09-11",25.4355
"2008-09-12",25.5365
"2008-09-13",26.2288
"2008-09-14",26.3465
"2008-09-15",26.2318
"2008-09-16",26.2383
"2008-09-17",26.5028
"2008-09-18",25.0528
"2008-09-19",25.5008
"2008-09-20",26.6527
"2008-09-21",26.5578
"2008-09-22",26.6943
"2008-09-23",26.6564
"2008-09-24",25.602
"2008-09-25",26.2945
"2008-09-26",27.2284
"2008-09-27",25.4752
"2008-09-28",25.6503
"2008-09-29",26.8541
"2008-09-30",27.2504
"2008-10-01",26.8055
"2008-10-02",27.0869
"2008-10-03",26.5002
"2008-10-04",25.581
"2008-10-05",26.5781
"2008-10-06",26.3166
"2008-10-07",26.1961
"2008-10-08",24.8816
"2008-10-09",26.3495
"2008-10-10",25.5416
"2008-10-11",25.0702
"2008-10-12",25.6298
"2008-10-13",25.8977
"2008-10-14",25.5562
"2008-10-15",25.2615
"2008-10-16",26.2071
"2008-10-17",25.5839
"2008-10-18",25.9678
"2008-10-19",26.3325
"2008-10-20",25.4513
"2008-10-21",25.9937
"2008-10-22",26.7657
"2008-10-23",26.8096
"2008-10-24",25.1497
"2008-10-25",24.7698
"2008-10-26",26.1882
"2008-10-27",26.6933
"2008-10-28",26.2578
"2008-10-29",26.9883
"2008-10-30",26.4188
"2008-10-31",26.4528
"2008-11-01",25.5473
"2008-11-02",25.8189
"2008-11-03",26.2146
"2008-11-04",26.0384
"2008-11-05",25.8785
"2008-11-06",26.5874
"2008-11-07",26.3929
"2008-11-08",26.668
"2008-11-09",26.8991
"2008-11-10",26.7288
"2008-11-11",26.2341
"2008-11-12",26.1154
"2008-11-13",26.1128
"2008-11-14",26.4633
"2008-11-15",26.1299
"2008-11-16",25.5783
"2008-11-17",25.3702
"2008-11-18",25.2766
"2008-11-19",25.8227
"2008-11-20",25.2277
"2008-11-21",25.0053
"2008-11-22",25.0499
"2008-11-23",26.0723
"2008-11-24",25.7686
"2008-11-25",25.9226
"2008-11-26",25.4835
"2008-11-27",25.7316
"2008-11-28",24.8433
"2008-11-29",25.2686
"2008-11-30",25.6193
"2008-12-01",25.3474
"2008-12-02",25.5574
"2008-12-03",25.2353
"2008-12-04",24.4213
"2008-12-05",25.0333
"2008-12-06",25.0742
"2008-12-07",25.3355
"2008-12-08",25.3312
"2008-12-09",24.563
"2008-12-10",24.4948
"2008-12-11",24.6961
"2008-12-12",24.968
"2008-12-13",25.5779
"2008-12-14",24.8993
"2008-12-15",24.8823
"2008-12-16",24.2798
"2008-12-17",24.3268
"2008-12-18",24.7945
"2008-12-19",24.7592
"2008-12-20",23.7439
"2008-12-21",24.0525
"2008-12-22",24.721
"2008-12-23",24.923
"2008-12-24",24.3398
"2008-12-25",24.5657
"2008-12-26",24.1967
"2008-12-27",24.2854
"2008-12-28",23.991
"2008-12-29",24.3878
"2008-12-30",24.5476
"2008-12-31",24.6472
"2009-01-01",24.7288
"2009-01-02",24.6425
"2009-01-03",24.6919
"2009-01-04",24.778
"2009-01-05",24.1216
"2009-01-06",24.4995
"2009-01-07",24.5159
"2009-01-08",24.4814
"2009-01-09",24.8699
"2009-01-10",24.6972
"2009-01-11",24.3986
"2009-01-12",24.3763
"2009-01-13",24.1212
"2009-01-14",24.1121
"2009-01-15",24.2149
"2009-01-16",23.4658
"2009-01-17",24.1788
"2009-01-18",24.4061
"2009-01-19",24.1459
"2009-01-20",24.6392
"2009-01-21",24.572
"2009-01-22",24.692
"2009-01-23",23.9822
"2009-01-24",23.9333
"2009-01-25",24.3121
"2009-01-26",24.234
"2009-01-27",24.3799
"2009-01-28",23.9961
"2009-01-29",24.0069
"2009-01-30",24.2135
"2009-01-31",23.6079
"2009-02-01",24.3058
"2009-02-02",23.9862
"2009-02-03",24.2588
"2009-02-04",24.2145
"2009-02-05",24.2962
"2009-02-06",23.6183
"2009-02-07",23.8513
"2009-02-08",23.8914
"2009-02-09",24.2079
"2009-02-10",24.2339
"2009-02-11",24.5327
"2009-02-12",24.3375
"2009-02-13",23.65
"2009-02-14",23.5211
"2009-02-15",23.4369
"2009-02-16",23.2552
"2009-02-17",23.7467
"2009-02-18",23.9981
"2009-02-19",24.0764
"2009-02-20",23.773
"2009-02-21",24.062
"2009-02-22",24.0272
"2009-02-23",23.6083
"2009-02-24",23.4709
"2009-02-25",23.5637
"2009-02-26",23.5017
"2009-02-27",23.8467
"2009-02-28",23.5282
"2009-03-01",23.8246
"2009-03-02",23.919
"2009-03-03",23.9981
"2009-03-04",24.161
"2009-03-05",24.2565
"2009-03-06",23.7019
"2009-03-07",23.3949
"2009-03-08",23.2144
"2009-03-09",22.9603
"2009-03-10",23.4343
"2009-03-11",23.4172
"2009-03-12",23.2911
"2009-03-13",23.568
"2009-03-14",23.7324
"2009-03-15",23.9267
"2009-03-16",24.006
"2009-03-17",23.7727
"2009-03-18",23.8574
"2009-03-19",24.2334
"2009-03-20",24.6922
"2009-03-21",24.7641
"2009-03-22",24.4451
"2009-03-23",24.2029
"2009-03-24",24.2061
"2009-03-25",24.1148
"2009-03-26",24.1812
"2009-03-27",24.3528
"2009-03-28",24.1103
"2009-03-29",24.1174
"2009-03-30",24.1901
"2009-03-31",24.1354
"2009-04-01",24.4121
"2009-04-02",24.2053
"2009-04-03",24.1755
"2009-04-04",24.187
"2009-04-05",24.2919
"2009-04-06",24.3931
"2009-04-07",24.5254
"2009-04-08",24.4136
"2009-04-09",24.2328
"2009-04-10",24.5929
"2009-04-11",24.5214
"2009-04-12",24.566
"2009-04-13",24.4295
"2009-04-14",24.6937
"2009-04-15",24.601
"2009-04-16",24.7269
"2009-04-17",24.5669
"2009-04-18",24.4336
"2009-04-19",24.4292
"2009-04-20",24.8111
"2009-04-21",24.9685
"2009-04-22",24.8976
"2009-04-23",24.5983
"2009-04-24",24.4113
"2009-04-25",24.6221
"2009-04-26",24.477
"2009-04-27",24.6768
"2009-04-28",24.7588
"2009-04-29",24.7445
"2009-04-30",24.8948
"2009-05-01",25.4055
"2009-05-02",25.2406
"2009-05-03",24.7244
"2009-05-04",24.9629
"2009-05-05",25.2812
"2009-05-06",25.1093
"2009-05-07",25.2596
"2009-05-08",25.0968
"2009-05-09",25.0286
"2009-05-10",24.7797
"2009-05-11",24.5912
"2009-05-12",24.6099
"2009-05-13",24.8227
"2009-05-14",24.8216
"2009-05-15",24.9495
"2009-05-16",24.8636
"2009-05-17",24.8742
"2009-05-18",24.9957
"2009-05-19",25.1656
"2009-05-20",25.1041
"2009-05-21",25.2257
"2009-05-22",25.4534
"2009-05-23",25.7809
"2009-05-24",25.5229
"2009-05-25",25.589
"2009-05-26",25.2532
"2009-05-27",25.1871
